#Format 0
#Firmware 0.2.3-0_2023-09-13T15:54:09Z
#Logger Serial Number: 10001
#CO2 Sensor Serial Numbers: 0 65776F073B89; 1 6B0467073BD4; 2 66E467073B2E; 3 A3E467073B96; 4 5CE467073BD1; 5 94E467073B57
sec_of_file, CO2_ppm_0, temp_0, RH_0, CO2_ppm_1, temp_1, RH_1, CO2_ppm_2, temp_2, RH_2, CO2_ppm_3, temp_3, RH_3, CO2_ppm_4, temp_4, RH_4, CO2_ppm_5, temp_5, RH_5, year, month, date, hour, min, sec, lat, lon, HDOP, satellites, batt_voltage
22605.27,738,0.42,100.00,995,1.87,100.00,628,0.29,100.00,1017,1.59,100.00,630,0.84,100.00,790,1.51,100.00,2024,2,20,22,26,49,,,,,12.43,
22610.27,738,0.44,100.00,995,1.85,100.00,629,0.30,100.00,1017,1.61,100.00,629,0.85,100.00,790,1.51,100.00,2024,2,20,22,26,54,,,,,12.48,
22615.27,738,0.42,100.00,994,1.85,100.00,628,0.27,100.00,1016,1.60,100.00,630,0.84,100.00,790,1.50,100.00,2024,2,20,22,26,59,,,,,12.16,
22620.27,739,0.42,100.00,994,1.85,100.00,628,0.30,100.00,1016,1.59,100.00,630,0.83,100.00,791,1.49,100.00,2024,2,20,22,27,4,,,,,12.04,
22625.27,739,0.41,100.00,993,1.85,100.00,628,0.29,100.00,1016,1.59,100.00,630,0.85,100.00,791,1.50,100.00,2024,2,20,22,27,9,,,,,12.25,
22630.27,739,0.43,100.00,992,1.86,100.00,628,0.29,100.00,1015,1.57,100.00,630,0.85,100.00,791,1.50,100.00,2024,2,20,22,27,14,,,,,12.59,
22635.27,740,0.43,100.00,993,1.86,100.00,628,0.29,100.00,1014,1.59,100.00,630,0.85,100.00,790,1.50,100.00,2024,2,20,22,27,19,,,,,12.18,
22640.27,739,0.42,100.00,994,1.86,100.00,628,0.28,100.00,1014,1.60,100.00,630,0.82,100.00,790,1.50,100.00,2024,2,20,22,27,24,,,,,12.35,
22645.27,739,0.41,100.00,994,1.84,100.00,628,0.29,100.00,1014,1.59,100.00,630,0.85,100.00,790,1.50,100.00,2024,2,20,22,27,29,,,,,12.24,
22650.27,738,0.43,100.00,995,1.85,100.00,628,0.29,100.00,1014,1.59,100.00,630,0.85,100.00,789,1.51,100.00,2024,2,20,22,27,34,,,,,12.57,
22655.27,738,0.42,100.00,995,1.84,100.00,628,0.31,100.00,1014,1.60,100.00,630,0.85,100.00,789,1.50,100.00,2024,2,20,22,27,39,,,,,12.35,
22660.27,738,0.41,100.00,994,1.87,100.00,628,0.32,100.00,1014,1.60,100.00,630,0.83,100.00,790,1.51,100.00,2024,2,20,22,27,44,,,,,11.90,
22665.27,738,0.44,100.00,994,1.87,100.00,628,0.29,100.00,1014,1.60,100.00,630,0.86,100.00,790,1.49,100.00,2024,2,20,22,27,49,,,,,12.34,
22670.27,737,0.44,100.00,995,1.85,100.00,628,0.29,100.00,1014,1.60,100.00,629,0.85,100.00,790,1.52,100.00,2024,2,20,22,27,54,,,,,12.44,
22675.27,738,0.42,100.00,995,1.83,100.00,628,0.30,100.00,1014,1.59,100.00,630,0.84,100.00,789,1.51,100.00,2024,2,20,22,27,59,,,,,12.25,
22680.27,739,0.43,100.00,995,1.87,100.00,628,0.30,100.00,1015,1.59,100.00,630,0.85,100.00,789,1.52,100.00,2024,2,20,22,28,4,,,,,12.51,
22685.27,739,0.43,100.00,996,1.84,100.00,628,0.30,100.00,1015,1.58,100.00,630,0.84,100.00,789,1.50,100.00,2024,2,20,22,28,9,,,,,12.30,
22690.27,739,0.41,100.00,996,1.86,100.00,628,0.28,100.00,1015,1.59,100.00,631,0.85,100.00,789,1.50,100.00,2024,2,20,22,28,14,,,,,12.37,
22695.27,740,0.43,100.00,996,1.85,100.00,627,0.31,100.00,1015,1.58,100.00,630,0.86,100.00,789,1.50,100.00,2024,2,20,22,28,19,,,,,12.14,
22700.27,740,0.39,100.00,995,1.83,100.00,627,0.29,100.00,1015,1.62,100.00,630,0.82,100.00,789,1.51,100.00,2024,2,20,22,28,24,,,,,12.28,
22705.27,740,0.41,100.00,994,1.85,100.00,627,0.30,100.00,1014,1.59,100.00,630,0.85,100.00,789,1.48,100.00,2024,2,20,22,28,29,,,,,12.40,
22710.27,740,0.43,100.00,993,1.86,100.00,627,0.29,100.00,1014,1.61,100.00,631,0.86,100.00,789,1.50,100.00,2024,2,20,22,28,34,,,,,12.46,
22715.27,740,0.43,100.00,994,1.85,100.00,627,0.29,100.00,1015,1.59,100.00,632,0.84,100.00,789,1.51,100.00,2024,2,20,22,28,39,,,,,12.25,
22720.27,739,0.43,100.00,993,1.86,100.00,627,0.30,100.00,1015,1.59,100.00,632,0.85,100.00,789,1.51,100.00,2024,2,20,22,28,44,,,,,12.51,
22725.27,740,0.41,100.00,994,1.87,100.00,627,0.30,100.00,1015,1.61,100.00,633,0.85,100.00,789,1.50,100.00,2024,2,20,22,28,49,,,,,12.48,
22730.27,739,0.42,100.00,994,1.84,100.00,627,0.29,100.00,1016,1.59,100.00,632,0.84,100.00,789,1.50,100.00,2024,2,20,22,28,54,,,,,12.56,
22735.27,738,0.41,100.00,993,1.85,100.00,627,0.30,100.00,1016,1.59,100.00,632,0.84,100.00,789,1.50,100.00,2024,2,20,22,28,59,,,,,12.36,
22740.27,738,0.43,100.00,993,1.85,100.00,628,0.29,100.00,1016,1.59,100.00,633,0.87,100.00,788,1.50,100.00,2024,2,20,22,29,4,,,,,12.54,
22745.27,739,0.39,100.00,993,1.85,100.00,628,0.31,100.00,1017,1.60,100.00,633,0.84,100.00,789,1.51,100.00,2024,2,20,22,29,9,,,,,12.26,
22750.27,738,0.41,100.00,993,1.85,100.00,629,0.31,100.00,1017,1.59,100.00,633,0.83,100.00,789,1.51,100.00,2024,2,20,22,29,14,,,,,12.22,
22755.27,738,0.42,100.00,993,1.85,100.00,629,0.29,100.00,1017,1.59,100.00,634,0.86,100.00,789,1.51,100.00,2024,2,20,22,29,19,,,,,12.39,
22760.27,738,0.42,100.00,993,1.85,100.00,629,0.31,100.00,1018,1.61,100.00,634,0.84,100.00,789,1.51,100.00,2024,2,20,22,29,24,,,,,12.25,
22765.27,738,0.42,100.00,994,1.84,100.00,630,0.26,100.00,1017,1.59,100.00,634,0.86,100.00,789,1.50,100.00,2024,2,20,22,29,29,,,,,12.26,
22770.27,738,0.39,100.00,993,1.84,100.00,630,0.30,100.00,1017,1.62,100.00,634,0.85,100.00,789,1.50,100.00,2024,2,20,22,29,34,,,,,12.52,
22775.27,738,0.43,100.00,993,1.85,100.00,630,0.30,100.00,1018,1.59,100.00,634,0.85,100.00,789,1.51,100.00,2024,2,20,22,29,39,,,,,12.54,
22780.27,738,0.39,100.00,993,1.84,100.00,630,0.30,100.00,1018,1.60,100.00,635,0.84,100.00,788,1.50,100.00,2024,2,20,22,29,44,,,,,12.16,
22785.27,737,0.42,100.00,993,1.83,100.00,629,0.31,100.00,1018,1.59,100.00,634,0.84,100.00,788,1.51,100.00,2024,2,20,22,29,49,,,,,12.26,
22790.27,737,0.42,100.00,993,1.87,100.00,629,0.29,100.00,1018,1.60,100.00,635,0.85,100.00,789,1.51,100.00,2024,2,20,22,29,54,,,,,12.15,
22795.27,736,0.41,100.00,992,1.86,100.00,629,0.29,100.00,1018,1.59,100.00,635,0.84,100.00,789,1.50,100.00,2024,2,20,22,29,59,,,,,12.13,
22800.27,737,0.42,100.00,992,1.85,100.00,629,0.29,100.00,1019,1.59,100.00,635,0.84,100.00,789,1.50,100.00,2024,2,20,22,30,4,,,,,12.23,
22805.27,737,0.42,100.00,993,1.85,100.00,629,0.30,100.00,1018,1.60,100.00,634,0.84,100.00,789,1.50,100.00,2024,2,20,22,30,9,,,,,12.37,
22810.27,738,0.42,100.00,993,1.86,100.00,629,0.28,100.00,1017,1.59,100.00,634,0.85,100.00,789,1.50,100.00,2024,2,20,22,30,14,,,,,12.43,
22815.27,739,0.42,100.00,993,1.85,100.00,628,0.28,100.00,1017,1.60,100.00,633,0.85,100.00,790,1.52,100.00,2024,2,20,22,30,19,,,,,12.40,
22820.27,738,0.42,100.00,992,1.83,100.00,629,0.31,100.00,1016,1.59,100.00,633,0.86,100.00,789,1.51,100.00,2024,2,20,22,30,24,,,,,12.33,
22825.27,738,0.42,100.00,993,1.83,100.00,629,0.31,100.00,1016,1.59,100.00,633,0.85,100.00,789,1.51,100.00,2024,2,20,22,30,29,,,,,12.30,
22830.27,738,0.41,100.00,993,1.85,100.00,628,0.28,100.00,1017,1.61,100.00,633,0.85,100.00,789,1.50,100.00,2024,2,20,22,30,34,,,,,12.37,
22835.27,739,0.42,100.00,993,1.85,100.00,628,0.32,100.00,1017,1.59,100.00,632,0.84,100.00,789,1.51,100.00,2024,2,20,22,30,39,,,,,12.18,
22840.27,740,0.42,100.00,994,1.85,100.00,628,0.31,100.00,1017,1.60,100.00,632,0.86,100.00,789,1.52,100.00,2024,2,20,22,30,44,,,,,12.27,
22845.27,739,0.44,100.00,996,1.87,100.00,629,0.32,100.00,1017,1.58,100.00,632,0.85,100.00,788,1.50,100.00,2024,2,20,22,30,49,,,,,12.46,
22850.27,740,0.42,100.00,998,1.84,100.00,629,0.30,100.00,1017,1.60,100.00,632,0.85,100.00,789,1.50,100.00,2024,2,20,22,30,54,,,,,12.45,
22855.27,740,0.41,100.00,998,1.84,100.00,630,0.31,100.00,1017,1.60,100.00,632,0.84,100.00,789,1.52,100.00,2024,2,20,22,30,59,,,,,12.50,
22860.27,740,0.42,100.00,998,1.84,100.00,630,0.29,100.00,1017,1.59,100.00,633,0.86,100.00,789,1.51,100.00,2024,2,20,22,31,4,,,,,12.42,
22865.27,739,0.42,100.00,998,1.84,100.00,630,0.29,100.00,1016,1.59,100.00,632,0.84,100.00,788,1.51,100.00,2024,2,20,22,31,9,,,,,12.23,
22870.27,740,0.43,100.00,998,1.85,100.00,629,0.28,100.00,1018,1.61,100.00,632,0.84,100.00,787,1.52,100.00,2024,2,20,22,31,14,,,,,12.39,
22875.27,739,0.41,100.00,998,1.87,100.00,630,0.33,100.00,1019,1.60,100.00,632,0.82,100.00,787,1.51,100.00,2024,2,20,22,31,19,,,,,12.20,
22880.27,739,0.39,100.00,999,1.85,100.00,630,0.27,100.00,1019,1.61,100.00,632,0.85,100.00,786,1.53,100.00,2024,2,20,22,31,24,,,,,12.24,
22885.27,739,0.42,100.00,998,1.87,100.00,629,0.31,100.00,1019,1.59,100.00,632,0.84,100.00,787,1.51,100.00,2024,2,20,22,31,29,,,,,12.59,
22890.27,739,0.42,100.00,997,1.84,100.00,630,0.30,100.00,1019,1.59,100.00,633,0.85,100.00,786,1.53,100.00,2024,2,20,22,31,34,,,,,12.24,
22895.27,739,0.41,100.00,997,1.86,100.00,630,0.30,100.00,1020,1.57,100.00,632,0.85,100.00,786,1.52,100.00,2024,2,20,22,31,39,,,,,12.40,
22900.27,739,0.42,100.00,997,1.86,100.00,630,0.29,100.00,1020,1.59,100.00,632,0.85,100.00,787,1.50,100.00,2024,2,20,22,31,44,,,,,12.56,
22905.27,739,0.43,100.00,997,1.84,100.00,631,0.30,100.00,1020,1.60,100.00,632,0.85,100.00,786,1.50,100.00,2024,2,20,22,31,49,,,,,12.22,
22910.27,740,0.41,100.00,997,1.87,100.00,631,0.28,100.00,1022,1.58,100.00,632,0.85,100.00,787,1.51,100.00,2024,2,20,22,31,54,,,,,12.26,
22915.27,740,0.42,100.00,997,1.87,100.00,630,0.31,100.00,1023,1.59,100.00,633,0.85,100.00,787,1.51,100.00,2024,2,20,22,31,59,,,,,12.20,
22920.27,740,0.39,100.00,997,1.85,100.00,630,0.30,100.00,1024,1.59,100.00,633,0.85,100.00,787,1.52,100.00,2024,2,20,22,32,4,,,,,12.52,
22925.27,740,0.41,100.00,997,1.85,100.00,629,0.29,100.00,1023,1.60,100.00,633,0.82,100.00,788,1.48,100.00,2024,2,20,22,32,9,,,,,12.42,
22930.27,740,0.43,100.00,997,1.86,100.00,629,0.28,100.00,1023,1.62,100.00,632,0.86,100.00,788,1.49,100.00,2024,2,20,22,32,14,,,,,12.57,
22935.27,740,0.42,100.00,997,1.85,100.00,629,0.29,100.00,1023,1.59,100.00,633,0.85,100.00,788,1.50,100.00,2024,2,20,22,32,19,,,,,12.14,
22940.27,741,0.41,100.00,996,1.85,100.00,628,0.31,100.00,1023,1.58,100.00,632,0.85,100.00,788,1.48,100.00,2024,2,20,22,32,24,,,,,12.29,
22945.27,741,0.43,100.00,995,1.85,100.00,628,0.31,100.00,1022,1.59,100.00,632,0.85,100.00,788,1.51,100.00,2024,2,20,22,32,29,,,,,12.35,
22950.27,741,0.42,100.00,996,1.84,100.00,628,0.30,100.00,1023,1.61,100.00,632,0.85,100.00,789,1.51,100.00,2024,2,20,22,32,34,,,,,12.17,
22955.27,741,0.42,100.00,997,1.86,100.00,628,0.31,100.00,1024,1.59,100.00,632,0.85,100.00,789,1.52,100.00,2024,2,20,22,32,39,,,,,12.22,
22960.27,741,0.44,100.00,997,1.83,100.00,628,0.29,100.00,1024,1.58,100.00,632,0.84,100.00,789,1.51,100.00,2024,2,20,22,32,44,,,,,12.16,
22965.27,741,0.44,100.00,997,1.84,100.00,628,0.30,100.00,1024,1.60,100.00,633,0.84,100.00,789,1.52,100.00,2024,2,20,22,32,49,,,,,12.25,
22970.27,741,0.43,100.00,997,1.85,100.00,628,0.30,100.00,1023,1.57,100.00,633,0.85,100.00,790,1.51,100.00,2024,2,20,22,32,54,,,,,12.29,
22975.27,742,0.42,100.00,997,1.85,100.00,629,0.31,100.00,1024,1.58,100.00,632,0.84,100.00,790,1.50,100.00,2024,2,20,22,32,59,,,,,12.35,
22980.27,742,0.42,100.00,997,1.84,100.00,629,0.29,100.00,1023,1.60,100.00,632,0.86,100.00,790,1.50,100.00,2024,2,20,22,33,4,,,,,12.37,
22985.27,742,0.41,100.00,997,1.84,100.00,629,0.30,100.00,1022,1.60,100.00,632,0.84,100.00,790,1.48,100.00,2024,2,20,22,33,9,,,,,12.50,
22990.27,743,0.42,100.00,997,1.88,100.00,629,0.30,100.00,1021,1.60,100.00,633,0.85,100.00,790,1.50,100.00,2024,2,20,22,33,14,,,,,12.34,
22995.27,742,0.44,100.00,997,1.85,100.00,630,0.29,100.00,1021,1.60,100.00,634,0.84,100.00,790,1.52,100.00,2024,2,20,22,33,19,,,,,12.40,
23000.27,742,0.43,100.00,997,1.84,100.00,630,0.29,100.00,1020,1.60,100.00,634,0.85,100.00,790,1.50,100.00,2024,2,20,22,33,24,,,,,12.38,
23005.27,742,0.44,100.00,996,1.87,100.00,630,0.30,100.00,1020,1.60,100.00,633,0.84,100.00,790,1.53,100.00,2024,2,20,22,33,29,,,,,12.49,
23010.27,741,0.42,100.00,996,1.85,100.00,630,0.29,100.00,1020,1.62,100.00,634,0.86,100.00,790,1.52,100.00,2024,2,20,22,33,34,,,,,12.23,
23015.27,742,0.44,100.00,996,1.86,100.00,631,0.29,100.00,1021,1.60,100.00,633,0.84,100.00,790,1.52,100.00,2024,2,20,22,33,39,,,,,12.46,
23020.27,742,0.45,100.00,996,1.86,100.00,630,0.31,100.00,1022,1.60,100.00,633,0.82,100.00,790,1.50,100.00,2024,2,20,22,33,44,,,,,12.33,
23025.27,741,0.43,100.00,995,1.86,100.00,630,0.28,100.00,1022,1.60,100.00,633,0.86,100.00,791,1.49,100.00,2024,2,20,22,33,49,,,,,12.41,
23030.27,741,0.42,100.00,995,1.85,100.00,630,0.32,100.00,1022,1.59,100.00,633,0.85,100.00,791,1.50,100.00,2024,2,20,22,33,54,,,,,12.37,
23035.27,742,0.42,100.00,996,1.84,100.00,631,0.31,100.00,1022,1.59,100.00,633,0.83,100.00,792,1.51,100.00,2024,2,20,22,33,59,,,,,12.51,
23040.27,742,0.41,100.00,995,1.86,100.00,631,0.29,100.00,1024,1.59,100.00,633,0.85,100.00,791,1.51,100.00,2024,2,20,22,34,4,,,,,12.49,
23045.27,741,0.42,100.00,995,1.86,100.00,631,0.30,100.00,1024,1.60,100.00,633,0.87,100.00,791,1.48,100.00,2024,2,20,22,34,9,,,,,12.48,
23050.27,741,0.41,100.00,996,1.86,100.00,631,0.29,100.00,1023,1.62,100.00,633,0.84,100.00,791,1.52,100.00,2024,2,20,22,34,14,,,,,12.20,
23055.27,741,0.42,100.00,995,1.84,100.00,631,0.29,100.00,1023,1.59,100.00,634,0.85,100.00,791,1.51,100.00,2024,2,20,22,34,19,,,,,12.53,
23060.27,740,0.39,100.00,995,1.84,100.00,631,0.29,100.00,1022,1.60,100.00,634,0.84,100.00,792,1.50,100.00,2024,2,20,22,34,24,,,,,12.16,
23065.27,741,0.41,100.00,995,1.86,100.00,632,0.30,100.00,1023,1.56,100.00,634,0.85,100.00,792,1.50,100.00,2024,2,20,22,34,29,,,,,12.27,
23070.27,741,0.42,100.00,995,1.84,100.00,632,0.30,100.00,1022,1.59,100.00,633,0.85,100.00,792,1.51,100.00,2024,2,20,22,34,34,,,,,12.55,
23075.27,741,0.42,100.00,995,1.85,100.00,631,0.30,100.00,1022,1.60,100.00,633,0.84,100.00,793,1.50,100.00,2024,2,20,22,34,39,,,,,12.17,
23080.27,741,0.41,100.00,995,1.86,100.00,632,0.31,100.00,1021,1.57,100.00,633,0.86,100.00,793,1.50,100.00,2024,2,20,22,34,44,,,,,12.43,
23085.27,740,0.42,100.00,995,1.85,100.00,631,0.30,100.00,1022,1.59,100.00,633,0.84,100.00,794,1.50,100.00,2024,2,20,22,34,49,,,,,12.42,
23090.27,740,0.40,100.00,994,1.84,100.00,631,0.29,100.00,1023,1.59,100.00,633,0.85,100.00,794,1.50,100.00,2024,2,20,22,34,54,,,,,12.21,
23095.27,740,0.39,100.00,994,1.85,100.00,631,0.30,100.00,1022,1.58,100.00,634,0.84,100.00,793,1.51,100.00,2024,2,20,22,34,59,,,,,12.35,
23100.27,740,0.42,100.00,994,1.86,100.00,632,0.30,100.00,1021,1.60,100.00,634,0.85,100.00,793,1.50,100.00,2024,2,20,22,35,4,,,,,12.42,
23105.27,740,0.42,100.00,994,1.85,100.00,632,0.29,100.00,1018,1.57,100.00,634,0.85,100.00,794,1.53,100.00,2024,2,20,22,35,9,,,,,12.18,
23110.27,739,0.44,100.00,993,1.86,100.00,632,0.30,100.00,1018,1.59,100.00,633,0.86,100.00,794,1.51,100.00,2024,2,20,22,35,14,,,,,12.52,
23115.27,740,0.44,100.00,993,1.84,100.00,632,0.28,100.00,1018,1.60,100.00,634,0.84,100.00,794,1.51,100.00,2024,2,20,22,35,19,,,,,12.40,
23120.27,739,0.43,100.00,994,1.86,100.00,632,0.31,100.00,1019,1.59,100.00,634,0.84,100.00,794,1.51,100.00,2024,2,20,22,35,24,,,,,12.55,
23125.27,739,0.42,100.00,993,1.84,100.00,633,0.31,100.00,1019,1.60,100.00,634,0.85,100.00,794,1.52,100.00,2024,2,20,22,35,29,,,,,12.29,
23130.27,739,0.45,100.00,993,1.83,100.00,633,0.30,100.00,1020,1.59,100.00,634,0.82,100.00,794,1.51,100.00,2024,2,20,22,35,34,,,,,12.56,
23135.27,740,0.40,100.00,993,1.84,100.00,633,0.32,100.00,1022,1.59,100.00,635,0.82,100.00,794,1.52,100.00,2024,2,20,22,35,39,,,,,12.16,
23140.27,739,0.43,100.00,993,1.86,100.00,633,0.28,100.00,1022,1.56,100.00,635,0.85,100.00,795,1.49,100.00,2024,2,20,22,35,44,,,,,12.22,
23145.27,739,0.39,100.00,993,1.86,100.00,633,0.29,100.00,1021,1.61,100.00,636,0.83,100.00,794,1.49,100.00,2024,2,20,22,35,49,,,,,12.50,
23150.27,739,0.43,100.00,993,1.88,100.00,633,0.30,100.00,1021,1.59,100.00,636,0.86,100.00,794,1.51,100.00,2024,2,20,22,35,54,,,,,12.50,
23155.27,738,0.42,100.00,993,1.86,100.00,633,0.29,100.00,1021,1.59,100.00,636,0.83,100.00,794,1.50,100.00,2024,2,20,22,35,59,,,,,12.44,
23160.27,738,0.42,100.00,993,1.85,100.00,633,0.30,100.00,1020,1.59,100.00,637,0.85,100.00,794,1.51,100.00,2024,2,20,22,36,4,,,,,12.44,
23165.27,738,0.44,100.00,993,1.85,100.00,633,0.30,100.00,1020,1.60,100.00,637,0.85,100.00,795,1.50,100.00,2024,2,20,22,36,9,,,,,12.45,
23170.27,738,0.42,100.00,993,1.86,100.00,633,0.28,100.00,1020,1.60,100.00,636,0.82,100.00,796,1.52,100.00,2024,2,20,22,36,14,,,,,12.56,
23175.27,739,0.41,100.00,993,1.85,100.00,633,0.30,100.00,1020,1.57,100.00,636,0.84,100.00,796,1.52,100.00,2024,2,20,22,36,19,,,,,12.32,
23180.27,739,0.41,100.00,993,1.84,100.00,633,0.31,100.00,1020,1.59,100.00,636,0.84,100.00,795,1.51,100.00,2024,2,20,22,36,24,,,,,12.31,
23185.27,739,0.43,100.00,993,1.82,100.00,633,0.30,100.00,1020,1.59,100.00,636,0.84,100.00,795,1.51,100.00,2024,2,20,22,36,29,,,,,12.22,
23190.27,739,0.39,100.00,992,1.85,100.00,633,0.29,100.00,1019,1.60,100.00,636,0.84,100.00,795,1.50,100.00,2024,2,20,22,36,34,,,,,12.23,
23195.27,739,0.43,100.00,992,1.84,100.00,634,0.28,100.00,1019,1.59,100.00,636,0.84,100.00,795,1.52,100.00,2024,2,20,22,36,39,,,,,12.55,
23200.27,738,0.44,100.00,992,1.84,100.00,635,0.29,100.00,1019,1.59,100.00,639,0.84,100.00,795,1.49,100.00,2024,2,20,22,36,44,,,,,12.25,
23205.27,739,0.43,100.00,992,1.84,100.00,634,0.28,100.00,1019,1.59,100.00,639,0.85,100.00,795,1.50,100.00,2024,2,20,22,36,49,,,,,12.51,
23210.27,739,0.42,100.00,991,1.86,100.00,634,0.30,100.00,1019,1.57,100.00,639,0.84,100.00,794,1.49,100.00,2024,2,20,22,36,54,,,,,12.60,
23215.27,738,0.42,100.00,991,1.86,100.00,633,0.29,100.00,1019,1.59,100.00,639,0.83,100.00,794,1.52,100.00,2024,2,20,22,36,59,,,,,12.26,
23220.27,738,0.41,100.00,992,1.85,100.00,633,0.30,100.00,1020,1.59,100.00,640,0.86,100.00,794,1.51,100.00,2024,2,20,22,37,4,,,,,12.33,
23225.27,739,0.40,100.00,993,1.84,100.00,633,0.29,100.00,1020,1.57,100.00,640,0.84,100.00,795,1.51,100.00,2024,2,20,22,37,9,,,,,12.37,
23230.27,738,0.42,100.00,991,1.86,100.00,633,0.31,100.00,1019,1.57,100.00,639,0.85,100.00,795,1.48,100.00,2024,2,20,22,37,14,,,,,12.28,
23235.27,738,0.43,100.00,992,1.84,100.00,633,0.30,100.00,1020,1.60,100.00,639,0.85,100.00,795,1.50,100.00,2024,2,20,22,37,19,,,,,12.59,
23240.27,738,0.43,100.00,992,1.85,100.00,633,0.28,100.00,1020,1.57,100.00,639,0.87,100.00,795,1.49,100.00,2024,2,20,22,37,24,,,,,12.62,
23245.27,738,0.43,100.00,992,1.87,100.00,634,0.31,100.00,1020,1.59,100.00,638,0.84,100.00,794,1.52,100.00,2024,2,20,22,37,29,,,,,12.51,
23250.27,737,0.44,100.00,992,1.87,100.00,634,0.29,100.00,1019,1.59,100.00,639,0.85,100.00,794,1.50,100.00,2024,2,20,22,37,34,,,,,12.17,
23255.27,737,0.40,100.00,992,1.85,100.00,634,0.32,100.00,1020,1.59,100.00,639,0.82,100.00,794,1.51,100.00,2024,2,20,22,37,39,,,,,12.58,
23260.27,737,0.42,100.00,992,1.85,100.00,634,0.27,100.00,1020,1.60,100.00,640,0.84,100.00,795,1.51,100.00,2024,2,20,22,37,44,,,,,12.58,
23265.27,737,0.43,100.00,992,1.85,100.00,634,0.29,100.00,1021,1.59,100.00,640,0.83,100.00,794,1.51,100.00,2024,2,20,22,37,49,,,,,12.37,
23270.27,737,0.42,100.00,991,1.85,100.00,634,0.28,100.00,1021,1.58,100.00,639,0.82,100.00,795,1.50,100.00,2024,2,20,22,37,54,,,,,12.56,
23275.27,737,0.43,100.00,990,1.87,100.00,634,0.29,100.00,1021,1.58,100.00,639,0.84,100.00,795,1.51,100.00,2024,2,20,22,37,59,,,,,12.54,
23280.27,737,0.42,100.00,991,1.83,100.00,635,0.30,100.00,1022,1.60,100.00,639,0.83,100.00,795,1.51,100.00,2024,2,20,22,38,4,,,,,12.39,
23285.27,737,0.38,100.00,991,1.85,100.00,635,0.29,100.00,1023,1.59,100.00,639,0.83,100.00,796,1.50,100.00,2024,2,20,22,38,9,,,,,12.49,
23290.27,737,0.42,100.00,991,1.85,100.00,634,0.29,100.00,1023,1.60,100.00,639,0.85,100.00,796,1.51,100.00,2024,2,20,22,38,14,,,,,12.46,
23295.27,737,0.42,100.00,991,1.85,100.00,634,0.30,100.00,1025,1.59,100.00,638,0.84,100.00,795,1.50,100.00,2024,2,20,22,38,19,,,,,12.44,
23300.27,736,0.42,100.00,992,1.85,100.00,635,0.29,100.00,1024,1.57,100.00,637,0.86,100.00,795,1.48,100.00,2024,2,20,22,38,24,,,,,12.56,
23305.27,736,0.41,100.00,992,1.84,100.00,635,0.29,100.00,1024,1.59,100.00,636,0.86,100.00,795,1.50,100.00,2024,2,20,22,38,29,,,,,12.23,
23310.27,736,0.42,100.00,994,1.84,100.00,634,0.29,100.00,1023,1.60,100.00,637,0.84,100.00,795,1.48,100.00,2024,2,20,22,38,34,,,,,12.56,
23315.27,737,0.43,100.00,996,1.85,100.00,634,0.30,100.00,1024,1.59,100.00,636,0.85,100.00,795,1.49,100.00,2024,2,20,22,38,39,,,,,12.29,
23320.27,736,0.44,100.00,996,1.85,100.00,634,0.29,100.00,1023,1.59,100.00,637,0.84,100.00,796,1.50,100.00,2024,2,20,22,38,44,,,,,12.47,
23325.27,736,0.44,100.00,998,1.85,100.00,633,0.30,100.00,1023,1.60,100.00,636,0.82,100.00,796,1.51,100.00,2024,2,20,22,38,49,,,,,12.59,
23330.27,736,0.42,100.00,997,1.86,100.00,634,0.29,100.00,1022,1.61,100.00,636,0.83,100.00,796,1.50,100.00,2024,2,20,22,38,54,,,,,12.51,
23335.27,737,0.41,100.00,997,1.85,100.00,634,0.30,100.00,1022,1.60,100.00,635,0.83,100.00,797,1.52,100.00,2024,2,20,22,38,59,,,,,12.32,
23340.27,737,0.44,100.00,996,1.85,100.00,634,0.29,100.00,1021,1.59,100.00,635,0.85,100.00,797,1.50,100.00,2024,2,20,22,39,4,,,,,12.15,
23345.27,737,0.41,100.00,996,1.86,100.00,634,0.29,100.00,1021,1.60,100.00,635,0.85,100.00,797,1.51,100.00,2024,2,20,22,39,9,,,,,12.54,
23350.27,737,0.41,100.00,996,1.86,100.00,633,0.30,100.00,1021,1.60,100.00,635,0.84,100.00,797,1.50,100.00,2024,2,20,22,39,14,,,,,12.46,
23355.27,738,0.42,100.00,996,1.84,100.00,633,0.29,100.00,1023,1.59,100.00,635,0.84,100.00,797,1.50,100.00,2024,2,20,22,39,19,,,,,12.42,
23360.27,738,0.39,100.00,996,1.86,100.00,633,0.27,100.00,1023,1.60,100.00,635,0.83,100.00,797,1.49,100.00,2024,2,20,22,39,24,,,,,12.15,
23365.27,737,0.44,100.00,997,1.85,100.00,633,0.29,100.00,1022,1.58,100.00,635,0.82,100.00,797,1.50,100.00,2024,2,20,22,39,29,,,,,12.50,
23370.27,737,0.42,100.00,997,1.85,100.00,633,0.28,100.00,1022,1.59,100.00,635,0.82,100.00,798,1.51,100.00,2024,2,20,22,39,34,,,,,12.43,
23375.27,736,0.43,100.00,998,1.85,100.00,633,0.28,100.00,1022,1.60,100.00,636,0.83,100.00,798,1.51,100.00,2024,2,20,22,39,39,,,,,12.50,
